  No;Problem;                                                                            ;;
 580;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s9;          TIMEOUT;      ;
 581;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s0;          TIMEOUT;      ;
 582;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s1;             0.24; Unsat;
 583;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s2;             0.19; Unsat;
 584;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s3;             0.17; Unsat;
 585;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s4;          TIMEOUT;      ;
 586;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s5;             0.15; Unsat;
 587;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s6;             0.21; Unsat;
 588;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s7;             0.16; Unsat;
 589;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s8;             0.17; Unsat;
 590;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s9;          TIMEOUT;      ;
 591;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s0;             0.23; Unsat;
 592;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s1;             0.20; Unsat;
 593;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s2;             0.17; Unsat;
 594;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s3;          TIMEOUT;      ;
 595;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s4;             0.19; Unsat;
 596;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s5;          TIMEOUT;      ;
 597;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s6;             0.23; Unsat;
 598;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s7;          TIMEOUT;      ;
 599;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s8;             0.24; Unsat;
 600;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s9;             0.26; Unsat;
 601;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s0;             0.30; Unsat;
 602;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s1;             0.22; Unsat;
 603;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s2;             0.23; Unsat;
 604;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s3;             0.26; Unsat;
 605;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s4;          TIMEOUT;      ;
 606;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s5;             0.26; Unsat;
 607;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s6;             0.30; Unsat;
 608;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s7;             0.21; Unsat;
 609;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s8;             0.21; Unsat;
 610;3CNF2/v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s9;             0.19; Unsat;
 611;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s0;     TIMEOUT;      ;
 612;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s1;     TIMEOUT;      ;
 613;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s2;     TIMEOUT;      ;
 614;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s3;     TIMEOUT;      ;
 615;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s4;     TIMEOUT;      ;
 616;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s5;     TIMEOUT;      ;
 617;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s6;     TIMEOUT;      ;
 618;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s7;     TIMEOUT;      ;
 619;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s8;     TIMEOUT;      ;
 620;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s9;     TIMEOUT;      ;
 621;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s0;     TIMEOUT;      ;
 622;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s1;     TIMEOUT;      ;
 623;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s2;     TIMEOUT;      ;
 624;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s3;     TIMEOUT;      ;
 625;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s4;     TIMEOUT;      ;
 626;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s5;     TIMEOUT;      ;
 627;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s6;     TIMEOUT;      ;
 628;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s7;     TIMEOUT;      ;
 629;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s8;     TIMEOUT;      ;
 630;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c240s9;     TIMEOUT;      ;
 631;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s0;     TIMEOUT;      ;
 632;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s1;     TIMEOUT;      ;
 633;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s2;     TIMEOUT;      ;
 634;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s3;     TIMEOUT;      ;
 635;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s4;     TIMEOUT;      ;
 636;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s5;     TIMEOUT;      ;
 637;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s6;     TIMEOUT;      ;
 638;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s7;     TIMEOUT;      ;
 639;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s8;     TIMEOUT;      ;
 640;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s9;     TIMEOUT;      ;
 641;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s0;      229.80; Unsat;
 642;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s1;     TIMEOUT;      ;
 643;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s2;     TIMEOUT;      ;
 644;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s3;     TIMEOUT;      ;
 645;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s4;     TIMEOUT;      ;
 646;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s5;     TIMEOUT;      ;
 647;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s6;     TIMEOUT;      ;
 648;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s7;     TIMEOUT;      ;
 649;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s8;     TIMEOUT;      ;
 650;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c264s9;     TIMEOUT;      ;
 651;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s0;     TIMEOUT;      ;
 652;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s1;     TIMEOUT;      ;
 653;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s2;     TIMEOUT;      ;
 654;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s3;     TIMEOUT;      ;
 655;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s4;     TIMEOUT;      ;
 656;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s5;     TIMEOUT;      ;
 657;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s6;     TIMEOUT;      ;
 658;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s7;     TIMEOUT;      ;
 659;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s8;      134.06; Unsat;
 660;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c276s9;     TIMEOUT;      ;
 661;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s0;     TIMEOUT;      ;
 662;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s1;     TIMEOUT;      ;
 663;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s2;     TIMEOUT;      ;
 664;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s3;     TIMEOUT;      ;
 665;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s4;     TIMEOUT;      ;
 666;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s5;     TIMEOUT;      ;
 667;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s6;     TIMEOUT;      ;
 668;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s7;     TIMEOUT;      ;
 669;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s8;     TIMEOUT;      ;
 670;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c282s9;     TIMEOUT;      ;
 671;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s0;     TIMEOUT;      ;
 672;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s1;     TIMEOUT;      ;
 673;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s2;     TIMEOUT;      ;
 674;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s3;     TIMEOUT;      ;
 675;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s4;     TIMEOUT;      ;
 676;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s5;     TIMEOUT;      ;
 677;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s6;       92.45; Unsat;
 678;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s7;     TIMEOUT;      ;
 679;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s8;     TIMEOUT;      ;
 680;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c288s9;     TIMEOUT;      ;
 681;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s0;     TIMEOUT;      ;
 682;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s1;     TIMEOUT;      ;
 683;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s2;     TIMEOUT;      ;
 684;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s3;     TIMEOUT;      ;
 685;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s4;     TIMEOUT;      ;
 686;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s5;       75.79; Unsat;
 687;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s6;     TIMEOUT;      ;
 688;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s7;     TIMEOUT;      ;
 689;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s8;     TIMEOUT;      ;
 690;3CNF2/v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c300s9;     TIMEOUT;      ;
 691;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s0;     TIMEOUT;      ;
 692;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s1;     TIMEOUT;      ;
 693;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s2;     TIMEOUT;      ;
 694;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s3;     TIMEOUT;      ;
 695;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s4;     TIMEOUT;      ;
 696;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s5;     TIMEOUT;      ;
 697;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s6;     TIMEOUT;      ;
 698;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s7;     TIMEOUT;      ;
 699;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s8;     TIMEOUT;      ;
 700;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c196s9;     TIMEOUT;      ;
 701;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s0;     TIMEOUT;      ;
 702;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s1;     TIMEOUT;      ;
 703;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s2;     TIMEOUT;      ;
 704;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s3;     TIMEOUT;      ;
 705;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s4;     TIMEOUT;      ;
 706;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s5;     TIMEOUT;      ;
 707;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s6;     TIMEOUT;      ;
 708;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s7;     TIMEOUT;      ;
 709;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s8;     TIMEOUT;      ;
 710;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c210s9;     TIMEOUT;      ;
 711;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s0;     TIMEOUT;      ;
 712;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s1;     TIMEOUT;      ;
 713;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s2;     TIMEOUT;      ;
 714;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s3;     TIMEOUT;      ;
 715;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s4;     TIMEOUT;      ;
 716;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s5;     TIMEOUT;      ;
 717;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s6;     TIMEOUT;      ;
 718;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s7;     TIMEOUT;      ;
 719;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s8;     TIMEOUT;      ;
 720;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c224s9;     TIMEOUT;      ;
 721;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s0;     TIMEOUT;      ;
 722;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s1;     TIMEOUT;      ;
 723;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s2;     TIMEOUT;      ;
 724;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s3;     TIMEOUT;      ;
 725;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s4;     TIMEOUT;      ;
 726;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s5;     TIMEOUT;      ;
 727;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s6;     TIMEOUT;      ;
 728;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s7;     TIMEOUT;      ;
 729;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s8;     TIMEOUT;      ;
 730;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c238s9;     TIMEOUT;      ;
 731;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s0;     TIMEOUT;      ;
 732;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s1;     TIMEOUT;      ;
 733;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s2;     TIMEOUT;      ;
 734;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s3;     TIMEOUT;      ;
 735;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s4;     TIMEOUT;      ;
 736;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s5;     TIMEOUT;      ;
 737;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s6;     TIMEOUT;      ;
 738;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s7;     TIMEOUT;      ;
 739;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s8;     TIMEOUT;      ;
 740;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c252s9;     TIMEOUT;      ;
 741;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s0;     TIMEOUT;      ;
 742;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s1;     TIMEOUT;      ;
 743;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s2;     TIMEOUT;      ;
 744;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s3;     TIMEOUT;      ;
 745;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s4;     TIMEOUT;      ;
 746;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s5;     TIMEOUT;      ;
 747;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s6;     TIMEOUT;      ;
 748;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s7;     TIMEOUT;      ;
 749;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s8;     TIMEOUT;      ;
 750;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c266s9;     TIMEOUT;      ;
 751;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s0;      814.37; Unsat;
 752;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s1;     TIMEOUT;      ;
 753;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s2;     TIMEOUT;      ;
 754;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s3;     TIMEOUT;      ;
 755;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s4;     TIMEOUT;      ;
 756;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s5;     TIMEOUT;      ;
 757;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s6;     TIMEOUT;      ;
 758;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s7;     TIMEOUT;      ;
 759;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s8;     TIMEOUT;      ;
 760;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c280s9;     TIMEOUT;      ;
 761;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s0;     TIMEOUT;      ;
 762;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s1;     TIMEOUT;      ;
 763;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s2;     TIMEOUT;      ;
 764;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s3;     TIMEOUT;      ;
 765;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s4;     TIMEOUT;      ;
 766;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s5;     TIMEOUT;      ;
 767;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s6;       57.26; Unsat;
 768;3CNF2/v07m1d2C[[0,2,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c294s7;     TIMEOUT;      ;
