  No;Problem;                                                                            ;;
 692;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.4.intohylo;                 58.04; Unsat;
 693;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.5.intohylo;                  8.06; Unsat;
 694;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.6.intohylo;                  5.34; Unsat;
 695;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.7.intohylo;                808.04; Satis;
 696;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.8.intohylo;                 12.35; Unsat;
 697;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.1.intohylo;               TIMEOUT;      ;
 698;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.2.intohylo;               TIMEOUT;      ;
 699;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.3.intohylo;               TIMEOUT;      ;
 700;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.4.intohylo;               TIMEOUT;      ;
 701;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.5.intohylo;                 81.68; Satis;
 702;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.6.intohylo;                 21.92; Unsat;
 703;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.7.intohylo;               TIMEOUT;      ;
 704;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.8.intohylo;                236.55; Unsat;
 705;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.1.intohylo;               TIMEOUT;      ;
 706;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.2.intohylo;               TIMEOUT;      ;
 707;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.3.intohylo;               TIMEOUT;      ;
 708;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.4.intohylo;               TIMEOUT;      ;
 709;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.5.intohylo;               TIMEOUT;      ;
 710;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.6.intohylo;               TIMEOUT;      ;
 711;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.7.intohylo;               TIMEOUT;      ;
 712;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.8.intohylo;               TIMEOUT;      ;
 713;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.1.intohylo;              TIMEOUT;      ;
 714;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.2.intohylo;              TIMEOUT;      ;
 715;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.3.intohylo;              TIMEOUT;      ;
 716;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.4.intohylo;              TIMEOUT;      ;
 717;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.5.intohylo;              TIMEOUT;      ;
 718;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.6.intohylo;              TIMEOUT;      ;
 719;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.7.intohylo;              TIMEOUT;      ;
 720;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.8.intohylo;              TIMEOUT;      ;
 721;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.1.intohylo;              TIMEOUT;      ;
 722;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.2.intohylo;              TIMEOUT;      ;
 723;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.3.intohylo;              TIMEOUT;      ;
 724;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.4.intohylo;              TIMEOUT;      ;
 725;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.5.intohylo;              TIMEOUT;      ;
 726;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.6.intohylo;              TIMEOUT;      ;
 727;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.7.intohylo;              TIMEOUT;      ;
 728;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.8.intohylo;              TIMEOUT;      ;
 729;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.1.intohylo;                  0.25; Unsat;
 730;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.2.intohylo;                  0.20; Unsat;
 731;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.3.intohylo;                  1.36; Unsat;
 732;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.4.intohylo;                  0.63; Unsat;
 733;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.5.intohylo;                  0.71; Unsat;
 734;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.6.intohylo;                  0.72; Unsat;
 735;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.7.intohylo;                  0.39; Unsat;
 736;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.8.intohylo;                  0.70; Unsat;
 737;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.1.intohylo;                 16.04; Unsat;
 738;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.2.intohylo;                 16.33; Unsat;
 739;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.3.intohylo;                  4.05; Unsat;
 740;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.4.intohylo;                 14.15; Unsat;
 741;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.5.intohylo;                  2.87; Unsat;
 742;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.6.intohylo;                 15.62; Unsat;
 743;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.7.intohylo;                 14.31; Unsat;
 744;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.8.intohylo;                  8.73; Unsat;
 745;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.1.intohylo;               TIMEOUT;      ;
 746;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.2.intohylo;                 26.50; Unsat;
 747;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.3.intohylo;                145.84; Unsat;
 748;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.4.intohylo;                161.54; Unsat;
 749;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.5.intohylo;                 25.65; Unsat;
 750;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.6.intohylo;                381.39; Unsat;
 751;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.7.intohylo;               TIMEOUT;      ;
 752;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.8.intohylo;                438.11; Unsat;
 753;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.1.intohylo;               TIMEOUT;      ;
 754;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.2.intohylo;               TIMEOUT;      ;
 755;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.3.intohylo;               TIMEOUT;      ;
 756;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.4.intohylo;               TIMEOUT;      ;
 757;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.5.intohylo;               TIMEOUT;      ;
 758;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.6.intohylo;               TIMEOUT;      ;
 759;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.7.intohylo;               TIMEOUT;      ;
 760;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.8.intohylo;               TIMEOUT;      ;
 761;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.1.intohylo;              TIMEOUT;      ;
 762;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.2.intohylo;              TIMEOUT;      ;
 763;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.3.intohylo;              TIMEOUT;      ;
 764;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.4.intohylo;              TIMEOUT;      ;
 765;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.5.intohylo;              TIMEOUT;      ;
 766;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.6.intohylo;              TIMEOUT;      ;
 767;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.7.intohylo;              TIMEOUT;      ;
 768;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.8.intohylo;              TIMEOUT;      ;
 769;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.1.intohylo;              TIMEOUT;      ;
 770;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.2.intohylo;              TIMEOUT;      ;
 771;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.3.intohylo;              TIMEOUT;      ;
 772;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.4.intohylo;              TIMEOUT;      ;
 773;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.5.intohylo;              TIMEOUT;      ;
 774;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.6.intohylo;              TIMEOUT;      ;
 775;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.7.intohylo;              TIMEOUT;      ;
 776;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.8.intohylo;              TIMEOUT;      ;
 777;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.1.dfg.asc.intohylo;            0.00; Sat  ;
 778;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.2.dfg.asc.intohylo;            0.00; Sat  ;
 779;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.3.dfg.asc.intohylo;            0.00; Sat  ;
 780;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.4.dfg.asc.intohylo;            0.00; Sat  ;
 781;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.5.dfg.asc.intohylo;            0.00; Sat  ;
 782;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.6.dfg.asc.intohylo;            0.00; Sat  ;
 783;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.7.dfg.asc.intohylo;            0.00; Sat  ;
 784;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.8.dfg.asc.intohylo;            0.00; Sat  ;
 785;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.1.dfg.asc.intohylo;            0.00; Sat  ;
 786;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.2.dfg.asc.intohylo;            0.00; Sat  ;
 787;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.3.dfg.asc.intohylo;            0.00; Sat  ;
 788;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.4.dfg.asc.intohylo;            0.00; Sat  ;
 789;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.5.dfg.asc.intohylo;            0.00; Sat  ;
 790;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.6.dfg.asc.intohylo;            0.00; Sat  ;
 791;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.7.dfg.asc.intohylo;            0.01; Sat  ;
 792;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.8.dfg.asc.intohylo;            0.00; Sat  ;
 793;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.1.dfg.asc.intohylo;            0.00; Sat  ;
 794;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.2.dfg.asc.intohylo;            0.00; Sat  ;
 795;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.3.dfg.asc.intohylo;            0.00; Sat  ;
 796;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.4.dfg.asc.intohylo;            0.02; Sat  ;
 797;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.5.dfg.asc.intohylo;            0.00; Sat  ;
 798;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.6.dfg.asc.intohylo;            0.03; Sat  ;
 799;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.7.dfg.asc.intohylo;            0.00; Sat  ;
 800;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.8.dfg.asc.intohylo;            0.00; Sat  ;
 801;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.1.dfg.asc.intohylo;            0.01; Sat  ;
 802;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.2.dfg.asc.intohylo;            0.00; Sat  ;
 803;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.3.dfg.asc.intohylo;            0.00; Sat  ;
 804;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.4.dfg.asc.intohylo;            0.01; Sat  ;
 805;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.5.dfg.asc.intohylo;            0.00; Sat  ;
 806;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.6.dfg.asc.intohylo;            0.00; Sat  ;
 807;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.7.dfg.asc.intohylo;            0.00; Sat  ;
 808;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.8.dfg.asc.intohylo;            0.62; Sat  ;
 809;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.1.dfg.asc.intohylo;           0.00; Sat  ;
 810;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.2.dfg.asc.intohylo;           0.02; Sat  ;
 811;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.3.dfg.asc.intohylo;           0.01; Sat  ;
 812;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.4.dfg.asc.intohylo;           0.00; Sat  ;
 813;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.5.dfg.asc.intohylo;           0.01; Sat  ;
 814;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.6.dfg.asc.intohylo;           0.01; Sat  ;
 815;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.7.dfg.asc.intohylo;           0.04; Sat  ;
 816;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.8.dfg.asc.intohylo;           0.05; Sat  ;
 817;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.1.dfg.asc.intohylo;           0.02; Sat  ;
 818;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.2.dfg.asc.intohylo;           0.01; Sat  ;
 819;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.3.dfg.asc.intohylo;           0.07; Sat  ;
 820;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.4.dfg.asc.intohylo;           0.01; Sat  ;
 821;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.5.dfg.asc.intohylo;           0.01; Sat  ;
 822;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.6.dfg.asc.intohylo;           0.02; Sat  ;
 823;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.7.dfg.asc.intohylo;           0.01; Sat  ;
 824;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.8.dfg.asc.intohylo;           0.04; Sat  ;
 825;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.1.dfg.asc.intohylo;            0.01; Unsat;
 826;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.2.dfg.asc.intohylo;            0.04; Sat  ;
 827;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.3.dfg.asc.intohylo;            0.02; Sat  ;
 828;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.4.dfg.asc.intohylo;            0.03; Sat  ;
 829;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.5.dfg.asc.intohylo;            0.02; Sat  ;
 830;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.6.dfg.asc.intohylo;            0.01; Unsat;
 831;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.7.dfg.asc.intohylo;            0.01; Sat  ;
 832;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.8.dfg.asc.intohylo;            0.01; Sat  ;
 833;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.1.dfg.asc.intohylo;            0.10; Sat  ;
 834;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.2.dfg.asc.intohylo;            0.01; Sat  ;
 835;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.3.dfg.asc.intohylo;            0.19; Sat  ;
 836;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.4.dfg.asc.intohylo;            0.00; Sat  ;
 837;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.5.dfg.asc.intohylo;            0.06; Sat  ;
 838;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.6.dfg.asc.intohylo;            1.37; Sat  ;
 839;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.7.dfg.asc.intohylo;            0.06; Sat  ;
 840;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.8.dfg.asc.intohylo;            0.42; Sat  ;
 841;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.1.dfg.asc.intohylo;            0.17; Sat  ;
 842;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.2.dfg.asc.intohylo;            0.02; Sat  ;
 843;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.3.dfg.asc.intohylo;            0.17; Sat  ;
 844;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.4.dfg.asc.intohylo;            0.17; Sat  ;
 845;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.5.dfg.asc.intohylo;            0.19; Sat  ;
 846;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.6.dfg.asc.intohylo;            0.03; Sat  ;
 847;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.7.dfg.asc.intohylo;            0.02; Sat  ;
 848;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.8.dfg.asc.intohylo;            0.01; Sat  ;
 849;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.1.dfg.asc.intohylo;            0.01; Sat  ;
 850;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.2.dfg.asc.intohylo;            1.21; Sat  ;
 851;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.3.dfg.asc.intohylo;            0.04; Sat  ;
 852;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.4.dfg.asc.intohylo;            0.03; Sat  ;
 853;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.5.dfg.asc.intohylo;            0.01; Sat  ;
 854;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.6.dfg.asc.intohylo;            3.17; Sat  ;
 855;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.7.dfg.asc.intohylo;            0.02; Sat  ;
 856;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.8.dfg.asc.intohylo;            0.04; Sat  ;
 857;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.1.dfg.asc.intohylo;           0.03; Sat  ;
 858;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.2.dfg.asc.intohylo;           0.01; Sat  ;
 859;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.3.dfg.asc.intohylo;           0.08; Sat  ;
 860;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.4.dfg.asc.intohylo;           0.05; Sat  ;
 861;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.5.dfg.asc.intohylo;           0.24; Sat  ;
 862;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.6.dfg.asc.intohylo;           0.53; Sat  ;
 863;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.7.dfg.asc.intohylo;           0.01; Sat  ;
 864;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.8.dfg.asc.intohylo;           0.01; Sat  ;
 865;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.1.dfg.asc.intohylo;           0.08; Sat  ;
 866;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.2.dfg.asc.intohylo;           6.65; Sat  ;
 867;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.3.dfg.asc.intohylo;           0.02; Sat  ;
 868;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.4.dfg.asc.intohylo;           0.02; Sat  ;
 869;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.5.dfg.asc.intohylo;           0.05; Sat  ;
 870;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.6.dfg.asc.intohylo;           0.12; Sat  ;
 871;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.7.dfg.asc.intohylo;           0.06; Sat  ;
 872;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.8.dfg.asc.intohylo;           0.18; Sat  ;
 873;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.1.dfg.asc.intohylo;            0.02; Unsat;
 874;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.2.dfg.asc.intohylo;            0.04; Unsat;
 875;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.3.dfg.asc.intohylo;            0.02; Unsat;
 876;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.4.dfg.asc.intohylo;            0.05; Sat  ;
 877;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.5.dfg.asc.intohylo;            0.03; Sat  ;
 878;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.6.dfg.asc.intohylo;            0.02; Unsat;
 879;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.7.dfg.asc.intohylo;            0.04; Unsat;
 880;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.8.dfg.asc.intohylo;            0.02; Unsat;
 881;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.1.dfg.asc.intohylo;            0.82; Sat  ;
 882;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.2.dfg.asc.intohylo;            0.23; Sat  ;
 883;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.3.dfg.asc.intohylo;            0.12; Unsat;
 884;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.4.dfg.asc.intohylo;            0.02; Sat  ;
 885;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.5.dfg.asc.intohylo;            0.03; Sat  ;
 886;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.6.dfg.asc.intohylo;            0.29; Sat  ;
 887;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.7.dfg.asc.intohylo;            0.27; Sat  ;
 888;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.8.dfg.asc.intohylo;            0.05; Sat  ;
 889;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.1.dfg.asc.intohylo;            0.72; Sat  ;
 890;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.2.dfg.asc.intohylo;            0.43; Sat  ;
 891;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.3.dfg.asc.intohylo;            1.68; Sat  ;
 892;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.4.dfg.asc.intohylo;            1.10; Sat  ;
 893;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.5.dfg.asc.intohylo;            0.02; Sat  ;
 894;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.6.dfg.asc.intohylo;            0.73; Sat  ;
 895;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.7.dfg.asc.intohylo;            0.39; Sat  ;
 896;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.8.dfg.asc.intohylo;            0.03; Sat  ;
 897;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.1.dfg.asc.intohylo;            0.12; Sat  ;
 898;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.2.dfg.asc.intohylo;          144.94; Sat  ;
 899;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.3.dfg.asc.intohylo;           37.34; Sat  ;
 900;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.4.dfg.asc.intohylo;            0.13; Sat  ;
 901;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.5.dfg.asc.intohylo;            4.26; Sat  ;
 902;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.6.dfg.asc.intohylo;           19.11; Sat  ;
 903;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.7.dfg.asc.intohylo;            0.85; Sat  ;
 904;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.8.dfg.asc.intohylo;            0.35; Sat  ;
