  No;Problem;                                                                            ;;
 690;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.2.spartacus;                 0.42; Unsat;
 691;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.3.spartacus;                 1.66; Unsat;
 692;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.4.spartacus;                 0.33; Unsat;
 693;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.5.spartacus;                 4.06; Unsat;
 694;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.6.spartacus;                 1.62; Unsat;
 695;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.7.spartacus;                13.22; Sat  ;
 696;qbfMS/C40-V04-D6/p-qbf-modKSSS-K4-C40-V4-D6.8.spartacus;                 0.49; Unsat;
 697;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.1.spartacus;                48.29; Sat  ;
 698;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.2.spartacus;                 8.33; Unsat;
 699;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.3.spartacus;               647.18; Sat  ;
 700;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.4.spartacus;               786.56; Sat  ;
 701;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.5.spartacus;                44.12; Sat  ;
 702;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.6.spartacus;                 4.17; Unsat;
 703;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.7.spartacus;                87.79; Sat  ;
 704;qbfMS/C40-V08-D4/p-qbf-modKSSS-K4-C40-V8-D4.8.spartacus;                11.59; Unsat;
 705;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.1.spartacus;                52.54; Sat  ;
 706;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.2.spartacus;                60.66; Sat  ;
 707;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.3.spartacus;               827.92; Sat  ;
 708;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.4.spartacus;                14.66; Sat  ;
 709;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.5.spartacus;               574.76; Sat  ;
 710;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.6.spartacus;               159.00; Sat  ;
 711;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.7.spartacus;                 3.64; Sat  ;
 712;qbfMS/C40-V08-D6/p-qbf-modKSSS-K4-C40-V8-D6.8.spartacus;               127.48; Sat  ;
 713;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.1.spartacus;               22.64; Sat  ;
 714;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.2.spartacus;              643.70; Unsat;
 715;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.3.spartacus;              507.46; Sat  ;
 716;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.4.spartacus;             TIMEOUT;      ;
 717;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.5.spartacus;             TIMEOUT;      ;
 718;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.6.spartacus;              278.66; Sat  ;
 719;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.7.spartacus;             TIMEOUT;      ;
 720;qbfMS/C40-V16-D4/p-qbf-modKSSS-K4-C40-V16-D4.8.spartacus;               47.83; Sat  ;
 721;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.1.spartacus;               27.84; Sat  ;
 722;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.2.spartacus;              751.95; Sat  ;
 723;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.3.spartacus;             TIMEOUT;      ;
 724;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.4.spartacus;             TIMEOUT;      ;
 725;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.5.spartacus;               71.40; Sat  ;
 726;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.6.spartacus;                3.90; Sat  ;
 727;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.7.spartacus;             TIMEOUT;      ;
 728;qbfMS/C40-V16-D6/p-qbf-modKSSS-K4-C40-V16-D6.8.spartacus;                3.44; Sat  ;
 729;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.1.spartacus;                 0.21; Unsat;
 730;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.2.spartacus;                 0.26; Unsat;
 731;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.3.spartacus;                 0.22; Unsat;
 732;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.4.spartacus;                 0.13; Unsat;
 733;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.5.spartacus;                 0.49; Unsat;
 734;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.6.spartacus;                 0.28; Unsat;
 735;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.7.spartacus;                 0.17; Unsat;
 736;qbfMS/C50-V04-D4/p-qbf-modKSSS-K4-C50-V4-D4.8.spartacus;                 0.40; Unsat;
 737;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.1.spartacus;                 1.24; Unsat;
 738;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.2.spartacus;                 2.14; Unsat;
 739;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.3.spartacus;                 1.26; Unsat;
 740;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.4.spartacus;                 2.59; Unsat;
 741;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.5.spartacus;                 3.96; Unsat;
 742;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.6.spartacus;                 0.62; Unsat;
 743;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.7.spartacus;                 0.84; Unsat;
 744;qbfMS/C50-V04-D6/p-qbf-modKSSS-K4-C50-V4-D6.8.spartacus;                 3.03; Unsat;
 745;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.1.spartacus;               850.07; Sat  ;
 746;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.2.spartacus;                 3.45; Unsat;
 747;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.3.spartacus;                 6.71; Unsat;
 748;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.4.spartacus;                34.90; Unsat;
 749;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.5.spartacus;                 4.89; Unsat;
 750;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.6.spartacus;                 4.32; Unsat;
 751;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.7.spartacus;                12.98; Sat  ;
 752;qbfMS/C50-V08-D4/p-qbf-modKSSS-K4-C50-V8-D4.8.spartacus;                 6.77; Unsat;
 753;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.1.spartacus;              TIMEOUT;      ;
 754;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.2.spartacus;               397.80; Unsat;
 755;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.3.spartacus;              TIMEOUT;      ;
 756;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.4.spartacus;                65.96; Unsat;
 757;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.5.spartacus;               651.04; Unsat;
 758;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.6.spartacus;               399.05; Sat  ;
 759;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.7.spartacus;               162.55; Unsat;
 760;qbfMS/C50-V08-D6/p-qbf-modKSSS-K4-C50-V8-D6.8.spartacus;              TIMEOUT;      ;
 761;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.1.spartacus;             TIMEOUT;      ;
 762;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.2.spartacus;              669.87; Sat  ;
 763;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.3.spartacus;             TIMEOUT;      ;
 764;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.4.spartacus;             TIMEOUT;      ;
 765;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.5.spartacus;             TIMEOUT;      ;
 766;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.6.spartacus;              293.73; Unsat;
 767;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.7.spartacus;             TIMEOUT;      ;
 768;qbfMS/C50-V16-D4/p-qbf-modKSSS-K4-C50-V16-D4.8.spartacus;              982.28; Sat  ;
 769;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.1.spartacus;             TIMEOUT;      ;
 770;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.2.spartacus;             TIMEOUT;      ;
 771;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.3.spartacus;             TIMEOUT;      ;
 772;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.4.spartacus;             TIMEOUT;      ;
 773;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.5.spartacus;               35.64; Sat  ;
 774;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.6.spartacus;              915.05; Sat  ;
 775;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.7.spartacus;             TIMEOUT;      ;
 776;qbfMS/C50-V16-D6/p-qbf-modKSSS-K4-C50-V16-D6.8.spartacus;             TIMEOUT;      ;
 777;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.1.spartacus;                   0.00; Sat  ;
 778;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.2.spartacus;                   0.00; Sat  ;
 779;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.3.spartacus;                   0.00; Sat  ;
 780;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.4.spartacus;                   0.00; Sat  ;
 781;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.5.spartacus;                   0.00; Sat  ;
 782;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.6.spartacus;                   0.00; Sat  ;
 783;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.7.spartacus;                   0.00; Sat  ;
 784;qbfS/C10-V04-D4/p-qbf-cnfSSS-K4-C10-V4-D4.8.spartacus;                   0.00; Sat  ;
 785;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.1.spartacus;                   0.00; Sat  ;
 786;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.2.spartacus;                   0.00; Sat  ;
 787;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.3.spartacus;                   0.00; Sat  ;
 788;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.4.spartacus;                   0.00; Sat  ;
 789;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.5.spartacus;                   0.00; Sat  ;
 790;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.6.spartacus;                   0.00; Sat  ;
 791;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.7.spartacus;                   0.00; Sat  ;
 792;qbfS/C10-V04-D6/p-qbf-cnfSSS-K4-C10-V4-D6.8.spartacus;                   0.00; Sat  ;
 793;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.1.spartacus;                   0.00; Sat  ;
 794;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.2.spartacus;                   0.00; Sat  ;
 795;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.3.spartacus;                   0.00; Sat  ;
 796;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.4.spartacus;                   0.00; Sat  ;
 797;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.5.spartacus;                   0.00; Sat  ;
 798;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.6.spartacus;                   0.00; Sat  ;
 799;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.7.spartacus;                   0.00; Sat  ;
 800;qbfS/C10-V08-D4/p-qbf-cnfSSS-K4-C10-V8-D4.8.spartacus;                   0.00; Sat  ;
 801;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.1.spartacus;                   0.00; Sat  ;
 802;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.2.spartacus;                   0.00; Sat  ;
 803;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.3.spartacus;                   0.00; Sat  ;
 804;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.4.spartacus;                   0.00; Sat  ;
 805;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.5.spartacus;                   0.00; Sat  ;
 806;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.6.spartacus;                   0.00; Sat  ;
 807;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.7.spartacus;                   0.00; Sat  ;
 808;qbfS/C10-V08-D6/p-qbf-cnfSSS-K4-C10-V8-D6.8.spartacus;                   0.00; Sat  ;
 809;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.1.spartacus;                  0.00; Sat  ;
 810;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.2.spartacus;                  0.00; Sat  ;
 811;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.3.spartacus;                  0.00; Sat  ;
 812;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.4.spartacus;                  0.00; Sat  ;
 813;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.5.spartacus;                  0.00; Sat  ;
 814;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.6.spartacus;                  0.00; Sat  ;
 815;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.7.spartacus;                  0.01; Sat  ;
 816;qbfS/C10-V16-D4/p-qbf-cnfSSS-K4-C10-V16-D4.8.spartacus;                  0.00; Sat  ;
 817;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.1.spartacus;                  0.00; Sat  ;
 818;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.2.spartacus;                  0.00; Sat  ;
 819;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.3.spartacus;                  0.01; Sat  ;
 820;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.4.spartacus;                  0.00; Sat  ;
 821;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.5.spartacus;                  0.00; Sat  ;
 822;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.6.spartacus;                  0.00; Sat  ;
 823;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.7.spartacus;                  0.00; Sat  ;
 824;qbfS/C10-V16-D6/p-qbf-cnfSSS-K4-C10-V16-D6.8.spartacus;                  0.00; Sat  ;
 825;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.1.spartacus;                   0.00; Unsat;
 826;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.2.spartacus;                   0.00; Sat  ;
 827;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.3.spartacus;                   0.00; Sat  ;
 828;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.4.spartacus;                   0.00; Sat  ;
 829;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.5.spartacus;                   0.00; Sat  ;
 830;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.6.spartacus;                   0.00; Unsat;
 831;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.7.spartacus;                   0.00; Sat  ;
 832;qbfS/C20-V04-D4/p-qbf-cnfSSS-K4-C20-V4-D4.8.spartacus;                   0.00; Sat  ;
 833;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.1.spartacus;                   0.01; Sat  ;
 834;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.2.spartacus;                   0.00; Sat  ;
 835;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.3.spartacus;                   0.02; Sat  ;
 836;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.4.spartacus;                   0.00; Sat  ;
 837;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.5.spartacus;                   0.02; Sat  ;
 838;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.6.spartacus;                   0.01; Sat  ;
 839;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.7.spartacus;                   0.00; Sat  ;
 840;qbfS/C20-V04-D6/p-qbf-cnfSSS-K4-C20-V4-D6.8.spartacus;                   0.00; Sat  ;
 841;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.1.spartacus;                   0.00; Sat  ;
 842;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.2.spartacus;                   0.02; Sat  ;
 843;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.3.spartacus;                   0.00; Sat  ;
 844;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.4.spartacus;                   0.01; Sat  ;
 845;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.5.spartacus;                   0.02; Sat  ;
 846;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.6.spartacus;                   0.00; Sat  ;
 847;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.7.spartacus;                   0.00; Sat  ;
 848;qbfS/C20-V08-D4/p-qbf-cnfSSS-K4-C20-V8-D4.8.spartacus;                   0.01; Sat  ;
 849;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.1.spartacus;                   0.01; Sat  ;
 850;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.2.spartacus;                   0.01; Sat  ;
 851;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.3.spartacus;                   0.01; Sat  ;
 852;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.4.spartacus;                   0.00; Sat  ;
 853;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.5.spartacus;                   0.01; Sat  ;
 854;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.6.spartacus;                   0.03; Sat  ;
 855;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.7.spartacus;                   0.01; Sat  ;
 856;qbfS/C20-V08-D6/p-qbf-cnfSSS-K4-C20-V8-D6.8.spartacus;                   0.04; Sat  ;
 857;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.1.spartacus;                  0.01; Sat  ;
 858;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.2.spartacus;                  0.01; Sat  ;
 859;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.3.spartacus;                  0.01; Sat  ;
 860;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.4.spartacus;                  0.03; Sat  ;
 861;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.5.spartacus;                  0.01; Sat  ;
 862;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.6.spartacus;                  0.01; Sat  ;
 863;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.7.spartacus;                  0.01; Sat  ;
 864;qbfS/C20-V16-D4/p-qbf-cnfSSS-K4-C20-V16-D4.8.spartacus;                  0.01; Sat  ;
 865;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.1.spartacus;                  0.02; Sat  ;
 866;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.2.spartacus;                  0.12; Sat  ;
 867;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.3.spartacus;                  0.01; Sat  ;
 868;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.4.spartacus;                  0.01; Sat  ;
 869;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.5.spartacus;                  0.02; Sat  ;
 870;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.6.spartacus;                  0.02; Sat  ;
 871;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.7.spartacus;                  0.03; Sat  ;
 872;qbfS/C20-V16-D6/p-qbf-cnfSSS-K4-C20-V16-D6.8.spartacus;                  0.03; Sat  ;
 873;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.1.spartacus;                   0.01; Unsat;
 874;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.2.spartacus;                   0.01; Unsat;
 875;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.3.spartacus;                   0.01; Unsat;
 876;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.4.spartacus;                   0.01; Sat  ;
 877;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.5.spartacus;                   0.01; Sat  ;
 878;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.6.spartacus;                   0.00; Unsat;
 879;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.7.spartacus;                   0.01; Unsat;
 880;qbfS/C30-V04-D4/p-qbf-cnfSSS-K4-C30-V4-D4.8.spartacus;                   0.01; Unsat;
 881;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.1.spartacus;                   0.04; Sat  ;
 882;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.2.spartacus;                   0.01; Sat  ;
 883;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.3.spartacus;                   0.01; Unsat;
 884;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.4.spartacus;                   0.01; Sat  ;
 885;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.5.spartacus;                   0.01; Sat  ;
 886;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.6.spartacus;                   0.01; Sat  ;
 887;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.7.spartacus;                   0.01; Sat  ;
 888;qbfS/C30-V04-D6/p-qbf-cnfSSS-K4-C30-V4-D6.8.spartacus;                   0.01; Sat  ;
 889;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.1.spartacus;                   0.02; Sat  ;
 890;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.2.spartacus;                   0.03; Sat  ;
 891;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.3.spartacus;                   0.08; Sat  ;
 892;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.4.spartacus;                   0.01; Sat  ;
 893;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.5.spartacus;                   0.02; Sat  ;
 894;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.6.spartacus;                   0.02; Sat  ;
 895;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.7.spartacus;                   0.05; Sat  ;
 896;qbfS/C30-V08-D4/p-qbf-cnfSSS-K4-C30-V8-D4.8.spartacus;                   0.02; Sat  ;
 897;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.1.spartacus;                   5.78; Sat  ;
 898;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.2.spartacus;                   0.04; Sat  ;
 899;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.3.spartacus;                   0.05; Sat  ;
 900;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.4.spartacus;                   0.08; Sat  ;
 901;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.5.spartacus;                   0.02; Sat  ;
 902;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.6.spartacus;                   0.20; Sat  ;
 903;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.7.spartacus;                   0.09; Sat  ;
 904;qbfS/C30-V08-D6/p-qbf-cnfSSS-K4-C30-V8-D6.8.spartacus;                   0.08; Sat  ;
 905;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.1.spartacus;                  0.01; Sat  ;
 906;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.2.spartacus;                  0.04; Sat  ;
 907;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.3.spartacus;                  0.01; Sat  ;
 908;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.4.spartacus;                  0.33; Sat  ;
 909;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.5.spartacus;                  0.08; Sat  ;
 910;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.6.spartacus;                  0.29; Sat  ;
 911;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.7.spartacus;                  0.06; Sat  ;
 912;qbfS/C30-V16-D4/p-qbf-cnfSSS-K4-C30-V16-D4.8.spartacus;                  0.30; Sat  ;
 913;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.1.spartacus;                  0.21; Sat  ;
 914;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.2.spartacus;                  0.23; Sat  ;
 915;qbfS/C30-V16-D6/p-qbf-cnfSSS-K4-C30-V16-D6.3.spartacus;                  0.08; Sat  ;
